"","Index","Status","Sats","RTC.date","RTC.time","FIX.date","FIX.time","Delta.s.","Latitude","Longitude","Altitude.m.","HDOP","eRes","Temperature.C.","Voltage.V.","site","nest","year","FIX.date2","firstfix","trackday","fewpoints"
"895",78,"Valid","8/9","21/06/26","13:40:04","21/06/26","13:39:37.358",-26.642,40.13593,-105.21272,1571.36,1.2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"896",79,"Valid","8/9","21/06/26","13:50:10","21/06/26","13:49:43.328",-26.672,40.13592,-105.21301,1558.01,1.2,4.4,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"897",80,"Valid","8/8","21/06/26","14:00:05","21/06/26","13:59:38.315",-26.685,40.13752,-105.21358,1564.58,1.3,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"898",81,"Valid","7/8","21/06/26","14:10:07","21/06/26","14:09:40.290",-26.71,40.13599,-105.21261,1573.42,2.5,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"899",82,"Valid","5/6","21/06/26","14:20:06","21/06/26","14:19:39.263",-26.737,40.1365,-105.21252,1574.25,4.4,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"900",83,"Valid","7/8","21/06/26","14:30:04","21/06/26","14:29:37.242",-26.758,40.1376,-105.21316,1567.5,1.3,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"901",86,"Valid","7/8","21/06/27","13:00:04","21/06/27","12:59:33.910",-30.09,40.13595,-105.21271,1567.53,1.4,0.3,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE
"902",87,"Valid","8/9","21/06/27","13:10:06","21/06/27","13:09:35.845",-30.155,40.13586,-105.21326,1567.62,1.2,1.4,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE
"903",89,"Valid","8/9","21/06/27","13:30:04","21/06/27","13:29:33.839",-30.161,40.13594,-105.2127,1567.73,1.2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE
"904",91,"Valid","8/9","21/06/27","13:50:04","21/06/27","13:49:33.791",-30.209,40.13651,-105.21263,1570.98,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE
"905",92,"Valid","5/5","21/06/27","14:00:11","21/06/27","13:59:40.753",-30.247,40.13599,-105.21279,1572.35,1.1,1,0,0,"BlueCloud","bc14",2021,"2021-06-27",0,"bc14-06-27",FALSE
"906",2,"Valid","4/4","21/06/05","13:00:11","21/06/05","13:00:02.810",-8.19,40.1281,-105.20742,1561.64,1.6,0.1,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"907",4,"Valid","3/3","21/06/05","13:20:11","21/06/05","13:20:03.000",-8,40.12801,-105.2073,1561.64,2.5,0,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"908",6,"Valid","9/9","21/06/05","13:40:05","21/06/05","13:39:56.954",-8.046,40.12951,-105.20595,1560.18,0.9,1.2,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"909",7,"Valid","4/4","21/06/05","13:50:11","21/06/05","13:50:02.409",-8.591,40.12798,-105.20724,1560.18,1.9,0.3,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"910",8,"Valid","6/6","21/06/05","14:00:10","21/06/05","14:00:01.895",-8.105,40.12807,-105.20743,1551.04,1.7,5.5,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"911",9,"Valid","9/9","21/06/05","14:10:11","21/06/05","14:10:02.208",-8.792,40.12834,-105.20841,1563.52,1,0.9,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"912",10,"Valid","7/7","21/06/05","14:20:04","21/06/05","14:19:55.881",-8.119,40.12934,-105.20599,1554.3,2.1,1.1,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"913",11,"Valid","4/4","21/06/05","14:30:10","21/06/05","14:30:01.279",-8.721,40.12815,-105.20657,1554.3,4.1,0.2,0,0,"Struthers","st20",2021,"2021-06-05",0,"st20-06-05",FALSE
"914",14,"Valid","5/5","21/06/06","13:00:11","21/06/06","12:59:58.811",-12.189,40.12822,-105.20749,1532.3,1.2,0.6,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"915",15,"Valid","3/3","21/06/06","13:10:11","21/06/06","13:09:59.400",-11.6,40.12813,-105.20741,1532.3,1.5,0,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"916",17,"Valid","8/8","21/06/06","13:30:06","21/06/06","13:29:54.311",-11.689,40.12722,-105.20434,1552.49,1.1,0.9,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"917",18,"Valid","6/6","21/06/06","13:40:10","21/06/06","13:39:58.321",-11.679,40.12805,-105.20736,1550.93,1.2,2.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"918",19,"Valid","5/6","21/06/06","13:50:08","21/06/06","13:49:56.271",-11.729,40.12776,-105.20703,1702.32,1.7,2.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"919",20,"Valid","4/4","21/06/06","14:00:11","21/06/06","13:59:58.700",-12.3,40.12838,-105.20696,1702.32,1.6,0.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"920",21,"Valid","6/7","21/06/06","14:10:10","21/06/06","14:09:58.245",-11.755,40.12821,-105.20743,1564.34,2.1,1.7,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"921",22,"Valid","7/7","21/06/06","14:20:11","21/06/06","14:19:59.214",-11.786,40.12908,-105.20609,1564.37,1.5,2.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"922",23,"Valid","9/9","21/06/06","14:30:04","21/06/06","14:29:52.193",-11.807,40.12709,-105.20635,1555.84,1.3,1.2,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"923",25,"Valid","9/9","21/06/06","14:50:04","21/06/06","14:49:52.111",-11.889,40.12942,-105.20609,1551.06,1.5,1.3,0,0,"Struthers","st20",2021,"2021-06-06",0,"st20-06-06",FALSE
"924",26,"Valid","7/7","21/06/07","13:00:04","21/06/07","12:59:48.653",-15.347,40.12986,-105.2086,1561.89,1.7,1.8,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"925",27,"Valid","9/9","21/06/07","13:10:04","21/06/07","13:09:48.623",-15.377,40.12989,-105.20871,1557.19,0.9,3.1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"926",28,"Valid","7/7","21/06/07","13:20:11","21/06/07","13:19:55.395",-15.605,40.12983,-105.20871,1558.04,1.9,0.5,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"927",29,"Valid","9/9","21/06/07","13:30:05","21/06/07","13:29:49.584",-15.416,40.1296,-105.20738,1560.08,1,0.8,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"928",30,"Valid","9/9","21/06/07","13:40:11","21/06/07","13:39:55.191",-15.809,40.13192,-105.21822,1582.47,1.2,4.1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"929",31,"Valid","9/9","21/06/07","13:50:04","21/06/07","13:49:48.511",-15.489,40.12877,-105.20913,1565.41,1.2,1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"930",32,"Valid","7/7","21/06/07","14:00:04","21/06/07","13:59:48.483",-15.517,40.12986,-105.20867,1565.11,1.2,1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"931",33,"Valid","8/9","21/06/07","14:10:09","21/06/07","14:09:53.469",-15.531,40.13083,-105.20496,1568.24,1.4,2.1,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"932",34,"Valid","9/9","21/06/07","14:20:05","21/06/07","14:19:49.471",-15.529,40.12983,-105.20872,1566.46,2.6,1.2,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"933",35,"Valid","9/9","21/06/07","14:30:11","21/06/07","14:29:54.793",-16.207,40.12964,-105.2085,1562.54,1.2,1.2,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"934",36,"Valid","8/8","21/06/07","14:40:04","21/06/07","14:39:48.426",-15.574,40.12986,-105.20868,1562.15,1.3,0.6,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"935",37,"Valid","8/8","21/06/07","14:50:05","21/06/07","14:49:49.355",-15.645,40.12982,-105.20878,1557.64,1.4,1.5,0,0,"Struthers","st20",2021,"2021-06-07",0,"st20-06-07",FALSE
"936",38,"Valid","7/7","21/06/08","13:00:06","21/06/08","12:59:46.909",-19.091,40.1303,-105.20998,1565.53,2.3,0.8,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"937",39,"Valid","8/8","21/06/08","13:10:04","21/06/08","13:09:44.916",-19.084,40.12978,-105.20871,1565.17,1,1.4,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"938",40,"Valid","9/9","21/06/08","13:20:11","21/06/08","13:19:51.879",-19.121,40.13,-105.21265,1567.4,1,0.9,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"939",41,"Valid","9/9","21/06/08","13:30:04","21/06/08","13:29:44.860",-19.14,40.12976,-105.20824,1556.16,1,0.5,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"940",42,"Valid","9/9","21/06/08","13:40:04","21/06/08","13:39:44.827",-19.173,40.12977,-105.20821,1558.77,1,1.6,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"941",43,"Valid","9/9","21/06/08","13:50:04","21/06/08","13:49:44.776",-19.224,40.12982,-105.20957,1560.75,1.4,0.6,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"942",44,"Valid","9/9","21/06/08","14:00:05","21/06/08","13:59:45.763",-19.237,40.13082,-105.20537,1560.76,1.3,0.7,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"943",45,"Valid","5/5","21/06/08","14:10:11","21/06/08","14:09:51.196",-19.804,40.12808,-105.2074,1537.75,3.3,0.9,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"944",46,"Valid","9/9","21/06/08","14:20:04","21/06/08","14:19:44.696",-19.304,40.1298,-105.2086,1563.55,1.2,0.6,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"945",47,"Valid","9/9","21/06/08","14:30:04","21/06/08","14:29:44.645",-19.355,40.12982,-105.20864,1556.59,1.1,1.6,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"946",48,"Valid","9/9","21/06/08","14:40:04","21/06/08","14:39:44.651",-19.349,40.12687,-105.20907,1565.96,1.4,1.8,0,0,"Struthers","st20",2021,"2021-06-08",0,"st20-06-08",FALSE
"947",51,"Valid","9/9","21/06/09","13:10:09","21/06/09","13:09:46.178",-22.822,40.12408,-105.2075,1570.4,1,0.9,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"948",52,"Valid","7/7","21/06/09","13:20:10","21/06/09","13:19:47.100",-22.9,40.13019,-105.20611,1570.62,1.2,0.7,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"949",53,"Valid","9/9","21/06/09","13:30:04","21/06/09","13:29:41.114",-22.886,40.12612,-105.20809,1557.11,0.9,1.2,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"950",54,"Valid","8/8","21/06/09","13:40:05","21/06/09","13:39:42.089",-22.911,40.12647,-105.20968,1557.91,1.4,0.6,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"951",55,"Valid","5/5","21/06/09","13:50:11","21/06/09","13:49:48.050",-22.95,40.12794,-105.20726,1558.57,3.9,0.8,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"952",57,"Valid","9/9","21/06/09","14:10:05","21/06/09","14:09:42.009",-22.991,40.12712,-105.20962,1562.25,1.2,1.4,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"953",59,"Valid","4/4","21/06/09","14:30:11","21/06/09","14:29:47.788",-23.212,40.12826,-105.20743,1562.26,2.6,0.3,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"954",61,"Valid","7/8","21/06/09","14:50:11","21/06/09","14:49:47.389",-23.611,40.12789,-105.20752,1566.49,1.5,4.9,0,0,"Struthers","st20",2021,"2021-06-09",0,"st20-06-09",FALSE
"955",62,"Valid","6/6","21/06/10","13:00:04","21/06/10","12:59:37.534",-26.466,40.12554,-105.20458,1553.59,2.6,0.4,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"956",63,"Valid","5/5","21/06/10","13:10:11","21/06/10","13:09:44.489",-26.511,40.12808,-105.20747,1516.12,1.8,0.7,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"957",64,"Valid","4/4","21/06/10","13:20:11","21/06/10","13:19:43.814",-27.186,40.12819,-105.20742,1516.12,1.9,0.2,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"958",65,"Valid","3/3","21/06/10","13:30:11","21/06/10","13:29:44.400",-26.6,40.12815,-105.2081,1516.12,3.8,0,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"959",66,"Valid","6/6","21/06/10","13:40:11","21/06/10","13:39:43.779",-27.221,40.12796,-105.20748,1522.31,1.3,2.9,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"960",67,"Valid","9/9","21/06/10","13:50:04","21/06/10","13:49:37.388",-26.612,40.1239,-105.21068,1557.41,1.1,0.7,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"961",68,"Valid","9/9","21/06/10","14:00:05","21/06/10","13:59:38.342",-26.658,40.12358,-105.21139,1562.95,1.4,2.2,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"962",69,"Valid","3/3","21/06/10","14:10:11","21/06/10","14:09:43.800",-27.2,40.12068,-105.2117,1562.96,3.6,0,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"963",71,"Valid","4/4","21/06/10","14:30:11","21/06/10","14:29:43.792",-27.208,40.12818,-105.20756,1562.98,3,0.2,0,0,"Struthers","st20",2021,"2021-06-10",0,"st20-06-10",FALSE
"964",74,"Valid","9/9","21/06/11","13:00:04","21/06/11","12:59:33.851",-30.149,40.12427,-105.21044,1558.4,1.3,1.1,0,0,"Struthers","st20",2021,"2021-06-11",0,"st20-06-11",TRUE
"965",75,"Valid","8/8","21/06/11","13:10:05","21/06/11","13:09:34.840",-30.16,40.12717,-105.2047,1546.56,1.3,1.1,0,0,"Struthers","st20",2021,"2021-06-11",0,"st20-06-11",TRUE
"966",77,"Valid","7/7","21/06/11","13:30:04","21/06/11","13:29:33.767",-30.233,40.12963,-105.20874,1554.99,1.4,0.7,0,0,"Struthers","st20",2021,"2021-06-11",0,"st20-06-11",TRUE
